,date,sero,sero1,sero2,sero12,sero45
0,2021-12-21,0.335,0.335,0.0,0.0,0.0
1,2021-12-22,0.3345998286146033,0.33306496412093684,0.0,1.4601251128120144e-07,0.0015347184811551828
2,2021-12-23,0.3395670981990273,0.33114110544740577,0.0,8.01569367705248e-07,0.008425191182253846
3,2021-12-24,0.34148656839067726,0.32922835941733597,0.0,1.166130224129263e-06,0.012257042843117173
4,2021-12-25,0.3434133283088188,0.32732666184158177,0.0,1.53033351068892e-06,0.01608513613372634
5,2021-12-26,0.34652271878776736,0.3254359489017685,0.0,2.00599612445825e-06,0.021084763889874358
6,2021-12-27,0.3488633528822256,0.32355615714815095,0.0,2.4074875781315284e-06,0.02530478824649653
7,2021-12-28,0.35081812820876707,0.32168722349748385,0.0,2.771239135662848e-06,0.02912813347214756
8,2021-12-29,0.35278032734295345,0.3198290852309052,0.0,3.1346699532555418e-06,0.03294810744209499
9,2021-12-30,0.3539485004361874,0.3179816799918313,0.0,3.421543593946546e-06,0.035963398900762195
10,2021-12-31,0.3559225880370215,0.3161449457838642,0.0,3.7840691879936413e-06,0.039773858183969314
11,2022-01-01,0.3566929305176134,0.31431882096871117,0.0,4.031072563129123e-06,0.04237007847633912
12,2022-01-02,0.3570595010602523,0.31250324426411624,0.0,4.238661442061913e-06,0.04455201813469397
13,2022-01-03,0.3598550753690665,0.3106981547418037,0.0,4.676325146131801e-06,0.04915224430211669
14,2022-01-04,0.35981403289498387,0.3089034918254332,0.0,4.843148032236132e-06,0.050905697921518445
15,2022-01-05,0.3609954503088416,0.3071191952885672,0.0,5.125278046627464e-06,0.05387112974222778
16,2022-01-06,0.3634049048643754,0.3053452052526496,0.0,5.523251452829868e-06,0.058054176360272915
17,2022-01-07,0.3641821728158689,0.3035814621849965,0.0,5.764979241588936e-06,0.06059494565163077
18,2022-01-08,0.3670184359705625,0.30182790689679817,0.0,6.2016112178557925e-06,0.06518432746254638
19,2022-01-09,0.3690421603178917,0.30008448054113296,0.0,6.559982355365791e-06,0.06895111979440328
20,2022-01-10,0.3731551108841081,0.2983511246109923,0.0,7.116144737631565e-06,0.07479687012837805
21,2022-01-11,0.37478189512248844,0.2966277809373173,0.0,7.434844265551421e-06,0.07814667934090548
22,2022-01-12,0.37894412007235573,0.2949143916870468,0.0,7.993794705946474e-06,0.08402173459060283
23,2022-01-13,0.381013135550386,0.29321089936117656,0.0,8.35267546743938e-06,0.08779388351374184
24,2022-01-14,0.38394554695846017,0.29151724679282953,0.0,8.792755501430669e-06,0.09241950741012905
25,2022-01-15,0.3873252866313496,0.28983337714533747,0.0,9.274459466873016e-06,0.09748263502654507
26,2022-01-16,0.38899231955086017,0.28815923391033366,0.0,9.592307409128908e-06,0.10082349333311723
27,2022-01-17,0.393711946333382,0.28649476090585646,0.0,1.019963036566091e-05,0.10720698579715972
28,2022-01-18,0.3971568277203616,0.28483990227446404,0.0,1.0684771464459136e-05,0.11230624067443289
29,2022-01-19,0.40417048731754834,0.28319460248135975,0.0,1.1508503077820102e-05,0.12096437633311058
30,2022-01-20,0.41353434694594365,0.2815588063125285,0.0,1.2554906439686447e-05,0.13196298572697526
31,2022-01-21,0.4235361128727698,0.27993245887288387,0.0,1.3661095318969921e-05,0.14358999290456675
32,2022-01-22,0.42999080489236474,0.2783155055844259,0.0,1.4428955417671267e-05,0.1516608703525209
33,2022-01-23,0.43510164679548596,0.27670789218440955,0.0,1.506808580005328e-05,0.1583786865252761
34,2022-01-24,0.44265902484774655,0.27510956472352366,0.0,1.5939073147823777e-05,0.1675335210510748
35,2022-01-25,0.4488643271445688,0.27352046956408044,0.0,1.668055850448513e-05,0.17532717702198358
36,2022-01-26,0.458097102964607,0.27194055337821565,0.0,1.770917589709982e-05,0.18613884041049392
37,2022-01-27,0.47400909725600154,0.2703697631460988,0.0,1.93723228934631e-05,0.20361996178700897
38,2022-01-28,0.4852248086738524,0.268808046154154,0.0,2.0587846750799432e-05,0.21639617467294733
39,2022-01-29,0.4898076207228269,0.2672553499932908,0.0,2.117152105260363e-05,0.22253109920848319
40,2022-01-30,0.5024043233583165,0.2657116225571457,0.0,2.2516708014628875e-05,0.2366701840931559
41,2022-01-31,0.5163659855327692,0.28104047538342714,0.0,2.2386646408996946e-05,0.23530312350293278
42,2022-02-01,0.5262025276821267,0.29223631098173336,0.0,2.2257336068658708e-05,0.23394395936432438
43,2022-02-02,0.5407330429812265,0.3081182681429344,0.0,2.2128772654135658e-05,0.23259264606563762
44,2022-02-03,0.5527074586088149,0.32143631939832074,0.0,2.2000951851015108e-05,0.23124913825864285
45,2022-02-04,0.5660950782557613,0.3361598135293392,0.0,2.187386936980539e-05,0.22991339085705206
46,2022-02-05,0.5785543194126899,0.34994721285673797,0.0,2.1747520945791913e-05,0.22858535903500588
47,2022-02-06,0.5887841530134803,0.3614975328855719,0.0,2.1621902338894046e-05,0.22726499822556923
48,2022-02-07,0.6029305013732661,0.3769567402446965,0.0,2.1497009333522824e-05,0.22595226411923577
49,2022-02-08,0.6167341285149905,0.39206564301481095,0.0,2.1372837738439472e-05,0.22464711266244092
50,2022-02-09,0.6282010497390244,0.4048303002995541,0.0,2.124938338661477e-05,0.2233495000560834
51,2022-02-10,0.6445052286122389,0.4224247192160481,0.0,2.1126642135089192e-05,0.2220593827540555
52,2022-02-11,0.6584633732381012,0.4376656511664544,0.0,2.1004609864833894e-05,0.2207767174617817
53,2022-02-12,0.6726883444330297,0.453166000015783,0.0,2.0883282480612465e-05,0.21950146113476576
54,2022-02-13,0.6787010127281063,0.46044667909504894,0.0,2.076265591084352e-05,0.21823357097714616
55,2022-02-14,0.6911745233772513,0.47418087621088345,0.0,2.064272610746404e-05,0.21697300444026002
56,2022-02-15,0.7096483965008967,0.49390815379063546,0.0,2.0523489045793543e-05,0.21571971922121513
57,2022-02-16,0.7196549970866384,0.5051609188844433,0.0,2.0404940724399003e-05,0.2144736732614704
58,2022-02-17,0.7282818533076897,0.5150267414851001,0.0,2.0287077164960586e-05,0.21323482474542438
59,2022-02-18,0.7377595323884201,0.5257362303949956,0.0,2.0169894412138133e-05,0.212003132099012
60,2022-02-19,0.7473457971069174,0.5365471897300742,0.0,2.005338853343842e-05,0.21077855398830944
61,2022-02-20,0.7531494101323801,0.5435684232586139,0.0,1.9937555619083202e-05,0.20956104931814695
62,2022-02-21,0.7621279438045497,0.5537575441820378,0.0,1.9822391781877998e-05,0.2083505772307298
63,2022-02-22,0.7664448560583447,0.5586150824279619,0.0006629686329583146,1.9707893157081636e-05,0.20714709710426715
64,2022-02-23,0.7739694229379408,0.5663247283329976,0.001674531997431787,1.959405590227657e-05,0.20595056855160881
65,2022-02-24,0.7775386578138354,0.5703310343201997,0.0024271911985482217,1.948087619723993e-05,0.20476095141888995
66,2022-02-25,0.7900028802556388,0.5822000669757228,0.004205239145488478,1.936835024381531e-05,0.20357820578418348
67,2022-02-26,0.7928136704829741,0.5853436106093932,0.005048511443154375,1.9256474265785325e-05,0.2024022919561605
68,2022-02-27,0.7980985261807477,0.590536953077719,0.006309257385761573,1.9145244508744872e-05,0.20123317047275813
69,2022-02-28,0.8009323111173369,0.5934895688294622,0.0073529055307790005,1.9034657239975145e-05,0.20007080209985537
70,2022-03-01,0.8021145449892224,0.5949365052481927,0.008243967202324757,1.8924708748318366e-05,0.19891514782995634
71,2022-03-02,0.8066216007778687,0.5990163834429664,0.009820233058676672,1.8815395344053242e-05,0.19776616888088136
72,2022-03-03,0.8078091005334243,0.6002572155014309,0.010909351624169004,1.870671335877115e-05,0.19662382669446532
73,2022-03-04,0.8064885477487275,0.5994139298779584,0.011567936276359759,1.859865914525302e-05,0.19548808293526385
74,2022-03-05,0.8068408047633062,0.5997757640470088,0.012687649997953031,1.849122907734696e-05,0.1943588994892668
75,2022-03-06,0.8038512232039438,0.5975489850084389,0.013047615313335734,1.8384419549846533e-05,0.19323623846261914
76,2022-03-07,0.8033709695306422,0.5970817345944831,0.014150894528831316,1.8278226978369805e-05,0.19212006218034935
77,2022-03-08,0.8020590561169263,0.5959354041831151,0.015095146100906742,1.817264779923904e-05,0.1910103331851051
78,2022-03-09,0.8049040904627924,0.597469372104142,0.0175096364442848,1.8067678469361112e-05,0.18990701423589618
79,2022-03-10,0.8110916163045725,0.6009330631640534,0.021330521518208113,1.79633154661086e-05,0.18881006830684477
80,2022-03-11,0.8139623065520496,0.602069311035238,0.024155677375581393,1.7859555287201582e-05,0.18771945858594294
81,2022-03-12,0.8168411506501533,0.6029938047389873,0.027194441042897963,1.7756394450590098e-05,0.18663514847381724
82,2022-03-13,0.8146579846834159,0.600907859548806,0.02817536972261504,1.765382949433729e-05,0.18555710158250047
83,2022-03-14,0.8141670407131553,0.5996331679277009,0.03003103919426716,1.755185697650324e-05,0.18448528173421058
84,2022-03-15,0.8103066984578817,0.5965831639130391,0.030286431111230874,1.745047347502945e-05,0.18341965296013663
85,2022-03-16,0.8098200588800141,0.5950699906618658,0.03237253904332897,1.734967558762401e-05,0.1823601794992316
86,2022-03-17,0.811848828240391,0.5945236758973738,0.03600107708607303,1.7249459931647418e-05,0.18130682579701246
87,2022-03-18,0.81052041162601,0.5924398825724647,0.03780382272603437,1.714982314399906e-05,0.18025955650436687
88,2022-03-19,0.8091945809388902,0.5902700214647025,0.039689172235939714,1.7050761881004355e-05,0.17921833647636698
89,2022-03-20,0.8078713311452043,0.5880177729042017,0.041558157899420675,0.00016255742611664202,0.17818313077109
90,2022-03-21,0.8057142137531638,0.585420784323737,0.04294974278551339,0.0002763290255968344,0.1771539046484456
91,2022-03-22,0.8035633606826612,0.5827727364489006,0.044386219777020605,0.00039509758608052755,0.17613062356901013
92,2022-03-23,0.801418753741954,0.5800773576006653,0.045863589669361306,0.0005190967880924574,0.17511325319286744
93,2022-03-24,0.8001106405577542,0.5775424563592527,0.04797073453072999,0.0006927265186425826,0.17410175937845648
94,2022-03-25,0.8012921139091108,0.5755061378473776,0.05194520591763931,0.001013240590037864,0.17309610818142562
95,2022-03-26,0.7999842472450106,0.5728582733725335,0.0541338953026642,0.0012026049611957123,0.1720962658534935
96,2022-03-27,0.797021141768955,0.5698557123295385,0.055089081164492,0.0012981039456893889,0.17110219884131647
97,2022-03-28,0.7940694781027612,0.5668405484730634,0.05605718933330168,0.0013979043133432528,0.17011387378536258
98,2022-03-29,0.7911292120647373,0.5638152763368174,0.05703554782284944,0.0015021920568884153,0.16913125751879213
99,2022-03-30,0.7890207141949972,0.5608941391841611,0.058679348199496724,0.0016699814825252095,0.16815431706634457
100,2022-03-31,0.7860999435806552,0.5578552106462104,0.05966813367508211,0.0017836052005101733,0.1671830196432319
101,2022-04-01,0.784006050829302,0.5549028969282824,0.06132812185773525,0.001966825799356066,0.16621733265403854
102,2022-04-02,0.7811046439619527,0.551858813727751,0.06231815765019935,0.0020905958535326545,0.16525722369162738
103,2022-04-03,0.7782144406599089,0.5488151298330558,0.06330703168752241,0.0022198903289939154,0.16430266053605225
104,2022-04-04,0.7753353976614422,0.5457735239129874,0.06429287125416965,0.0023549324755394404,0.16335361115347674
105,2022-04-05,0.7724674718718764,0.5427355313227453,0.0652739418150091,0.0024959514734915218,0.1624100436950991
106,2022-04-06,0.7688080725748997,0.5396515585460867,0.06557277317302267,0.002562358289523592,0.16147192649608347
107,2022-04-07,0.7651663072856779,0.536579734098108,0.06586812202008266,0.002631951779720385,0.16053922807449728
108,2022-04-08,0.7623376486769422,0.5335608438989996,0.06683097056940254,0.0027929469181116108,0.15961191713025472
109,2022-04-09,0.7611056116979705,0.5306219420641987,0.06912176017998485,0.003144931609067425,0.15868996254406637
110,2022-04-10,0.7582926331611042,0.5276205845040023,0.07005735792831705,0.003319350010755585,0.15777333337639485
111,2022-04-11,0.757857447092702,0.5247140997942187,0.07297174629501087,0.003802821404188124,0.15686199886641658
112,2022-04-12,0.7558455712402381,0.5217585748682738,0.07453497060507178,0.0040965210241414775,0.15595592843098946
113,2022-04-13,0.7522662699869163,0.5187670652582006,0.07476201372713294,0.004182745672647739,0.15505509166362655
114,2022-04-14,0.7494874239060082,0.5158100104352379,0.07563389298772892,0.004387585637528189,0.15415945833347566
115,2022-04-15,0.7459387614571183,0.5128480537365455,0.07584337566801948,0.0044816219630614195,0.15326899838430486
116,2022-04-16,0.7416300502123319,0.509885727215686,0.0754052871512825,0.00445573509949449,0.1523836819334938
117,2022-04-17,0.7373462270596385,0.5069405117637917,0.0749697291330473,0.004429997764315018,0.15150347927103094
118,2022-04-18,0.7346249936069961,0.5040364517078584,0.07578590015429688,0.0046731166717778,0.15062836085851647
119,2022-04-19,0.730381633247933,0.5011250229961856,0.07534814362914564,0.004646123691398879,0.14975829732817109
120,2022-04-20,0.726162783499445,0.4982304113562035,0.07491291568483757,0.004619286628588664,0.14889325948185042
121,2022-04-21,0.7257593810171604,0.4953941611358003,0.07748391188393695,0.005346613249512038,0.14803321829006522
122,2022-04-22,0.7238407187317402,0.4925548138397049,0.07882056379961383,0.00578743829307247,0.1471781448910071
123,2022-04-23,0.7196596507870452,0.48970970566900307,0.07836527836988176,0.005754008738609905,0.14632801058958006
124,2022-04-24,0.7170067127239704,0.48689257300259814,0.07906854751949294,0.006059887469668176,0.14548278685643745
125,2022-04-25,0.7128651195459106,0.4840801712174954,0.07861182967962538,0.006024884187050584,0.14464244532702458
126,2022-04-26,0.7087474491481375,0.48128401450212555,0.07815774994544962,0.0059900830913217976,0.14380695780062688
127,2022-04-27,0.706136647734377,0.47851195242487815,0.07880602203888591,0.006332916572978413,0.14297629623942348
128,2022-04-28,0.7027968851242733,0.47575146956611447,0.07889166282673941,0.006491955258068522,0.14215043276754633
129,2022-04-29,0.7002090613677989,0.4730096208721877,0.07949822666121614,0.00685939280177281,0.14132933967014466
130,2022-04-30,0.6961644952287188,0.4702774101631436,0.07903902689730166,0.006819771395265293,0.140512989392455
131,2022-05-01,0.6921432914197712,0.46756098132201346,0.07858247957523444,0.006780378850976198,0.13970135453887642
132,2022-05-02,0.6881453149948453,0.4648602431891535,0.07812856937390958,0.0067412138469455105,0.13889440787205118
133,2022-05-03,0.686335884874899,0.46218074413504656,0.07914716353220436,0.007388649517431243,0.1381088969305117
134,2022-05-04,0.6838116240379732,0.45951440852148046,0.07965111551528409,0.007818753133374443,0.13732335228536507
135,2022-05-05,0.6798617732110063,0.45686014921570267,0.07919103263071847,0.007773590244292004,0.13653014149818474
136,2022-05-06,0.6759347376170755,0.4542212215128772,0.07873360728910503,0.0077286882262865095,0.1357415124761771
137,2022-05-07,0.672740512750738,0.45159867928933295,0.07872743642700827,0.007941946395436673,0.13496531163298484
138,2022-05-08,0.671682887679752,0.4489941766839171,0.08002466573377909,0.008956851115332972,0.13422001028355715
139,2022-05-09,0.6713333779631885,0.4464051479498343,0.08170526829534741,0.010271484957580505,0.13349152359928876
140,2022-05-10,0.6688670481830277,0.4438281925974116,0.0820722377503772,0.010775455381030143,0.13274090279343462
141,2022-05-11,0.665706881280901,0.441265239222495,0.0820072484729075,0.011002433076238346,0.13198530522037805
142,2022-05-12,0.6632622777962592,0.43871762480736615,0.08233014383508346,0.011531811428526132,0.13124718510408753
143,2022-05-13,0.6601291193062909,0.43618403733943056,0.08224248061522293,0.01176913486572138,0.1305022824445454
144,2022-05-14,0.6577060539317446,0.43366550142154336,0.08252170439809364,0.012323209361907908,0.1297772192534867
145,2022-05-15,0.6559850201686127,0.43116182592339275,0.0831453569522062,0.013206984211390254,0.1290745514283112
146,2022-05-16,0.6542689843295204,0.4286724647393012,0.08373543489555499,0.014108117482468091,0.12838015657445326
147,2022-05-17,0.6532473163734808,0.4261976844965963,0.08463902607272691,0.01535930884045657,0.12771293770861555
148,2022-05-18,0.6508508245655186,0.4237364583114925,0.08482455977889787,0.015952021050905853,0.12701576387230223
149,2022-05-19,0.6477774747066285,0.421289120357023,0.08466161040692174,0.016207315867659017,0.12630413776287452
150,2022-05-20,0.6467684432770506,0.4188565761763664,0.0854389820599847,0.01752815196142003,0.12567040343754818
151,2022-05-21,0.6457613760519647,0.4164379775574123,0.08617419367883063,0.018869247082457952,0.1250489081574504
152,2022-05-22,0.6433937906418636,0.4140328967613,0.08627210305982334,0.019494910659433002,0.12438345616381381
153,2022-05-23,0.640356374930457,0.4116415076702371,0.08606179531130889,0.019755402721576318,0.12369588478700734
154,2022-05-24,0.6366575314651518,0.40926377308321155,0.08556468288819255,0.019641291040765594,0.12298138933878248
155,2022-05-25,0.6356701463805982,0.4068997728297286,0.08614271198251962,0.021058232948001316,0.12241639582458108
156,2022-05-26,0.6346846833632482,0.4045494275771669,0.08668190793042709,0.0224890457801434,0.12186739805924963
157,2022-05-27,0.6323598697723302,0.4022126584511481,0.08668210769525314,0.023145673953213024,0.12124940264142814
158,2022-05-28,0.6300440332749669,0.39988938703289034,0.08666415693413951,0.023806509249719377,0.12064223640162838
159,2022-05-29,0.629069522182711,0.39757953535657625,0.08709346829005803,0.02527232848783583,0.12014741357948307
160,2022-05-30,0.6287621665872,0.3952830259067367,0.08771136762130755,0.02714994394302247,0.11972751479418627
161,2022-05-31,0.6284551150349118,0.3929997816156495,0.08828612139204164,0.02903574144033982,0.11933354006625155
162,2022-06-01,0.6274836969685547,0.39072972586075316,0.08861021747657681,0.0305153685408221,0.11890255950561983
163,2022-06-02,0.6245229492270655,0.38847278246207534,0.08829909875595104,0.030753332808868522,0.11828570292660318
164,2022-06-03,0.6235591856078508,0.38622887567967645,0.08855920537120107,0.032235169053338696,0.11790443619260543
165,2022-06-04,0.6225972980737358,0.38399793021110806,0.08878813085420913,0.033713462277636365,0.11754997104970413
166,2022-06-05,0.6209782209942336,0.3817798711888857,0.08880891386349637,0.03476904681008435,0.11713562660943488
167,2022-06-06,0.6233089169916098,0.3795746241779764,0.08983196896123287,0.03831580440567904,0.11731525716088187
168,2022-06-07,0.6236670032021266,0.37738211517330084,0.09030071717293559,0.04060110861551648,0.11725613474893115
169,2022-06-08,0.6207246474430405,0.3752022705972498,0.08993733909888839,0.04078386301461347,0.11669009630395413
170,2022-06-09,0.6210828158909407,0.37303501729721505,0.090325489366066,0.043032877647580486,0.11673228418254841
171,2022-06-10,0.6194681369046492,0.37088028254313427,0.09023952353178907,0.04402095358630491,0.11644360178122291
172,2022-06-11,0.6178581469855304,0.36873799402505053,0.09013531886464164,0.044991988562242374,0.11618445294399926
173,2022-06-12,0.618216406652049,0.3666080798506856,0.09041252122100142,0.0471558324020222,0.11639881439613994
174,2022-06-13,0.6179197872079906,0.3644904685430273,0.09052780596886405,0.048883038888211335,0.1165177571729356
175,2022-06-14,0.619587212365514,0.3623850890379309,0.09098162516578247,0.0517588814303304,0.11719907279914886
176,2022-06-15,0.6212577772497773,0.3602918706817341,0.09139363284408364,0.05458022372086096,0.11797278151953898
177,2022-06-16,0.6229314877728203,0.3582107432288865,0.09176526994135323,0.05734151832761073,0.11884265817821836
178,2022-06-17,0.62592711372163,0.35614163683959166,0.0923136510452969,0.060794120679152096,0.12022633442112982
179,2022-06-18,0.6289341164002962,0.3540844820774636,0.09281632493861196,0.06416499631648331,0.12174218255354562
180,2022-06-19,0.6326176678679103,0.3520392099071968,0.09337432792446464,0.0678129275446184,0.12363019988654302
181,2022-06-20,0.6376560462653302,0.35000575169224907,0.09407730586195283,0.07207669184510745,0.12617683287238826
182,2022-06-21,0.6413810720900073,0.3479840391925387,0.09454542223959507,0.07552044494104872,0.12838579220337817
183,2022-06-22,0.6437697199337508,0.34597400456215394,0.09479390442655684,0.07816604811352132,0.13019364686277454
184,2022-06-23,0.645485819974604,0.34397558034707654,0.09492297609010353,0.08037639931946498,0.13183588999499088
185,2022-06-24,0.648567102326762,0.3419886994829178,0.09518388626328621,0.08313467203485389,0.13422700781918032
186,2022-06-25,0.6530279376875455,0.34001329529266827,0.09556464133532608,0.08639816998268976,0.13743632327834912
187,2022-06-26,0.6568260596415703,0.3380493014844599,0.09583140752992574,0.08921996688243986,0.14048903328212184
188,2022-06-27,0.6578749118785477,0.3360966521493414,0.09577736910077764,0.09074292464586443,0.14224763573487945
189,2022-06-28,0.661003245282528,0.33415528175906684,0.09590544557773065,0.09301023449246751,0.14525844899422952
190,2022-06-29,0.6599684682545347,0.3322251251638959,0.09561235355702698,0.09354403019070176,0.14602091609503196
