,date,state,hosp,death
0,2022/08/08,CO,1.0,0.0
1,2022/08/09,CO,2.0,0.0
2,2022/08/10,CO,1.0,0.0
3,2022/08/11,CO,1.0,0.0
4,2022/08/12,CO,1.0,0.0
5,2022/08/13,CO,1.0,0.0
6,2022/08/14,CO,1.0,0.0
7,2022/08/15,CO,1.0,0.0
8,2022/08/16,CO,2.0,0.0
9,2022/08/17,CO,1.0,0.0
10,2022/08/18,CO,2.0,0.0
11,2022/08/19,CO,1.0,0.0
12,2022/08/20,CO,3.0,0.0
13,2022/08/21,CO,1.0,0.0
14,2022/08/22,CO,0.0,0.0
15,2022/08/23,CO,0.0,0.0
16,2022/08/24,CO,0.0,0.0
17,2022/08/25,CO,0.0,0.0
18,2022/08/26,CO,0.0,0.0
19,2022/08/27,CO,1.0,0.0
20,2022/08/28,CO,0.0,0.0
21,2022/08/29,CO,1.0,0.0
22,2022/08/30,CO,0.0,0.0
23,2022/08/31,CO,0.0,0.0
24,2022/09/01,CO,0.0,0.0
25,2022/09/02,CO,0.0,0.0
26,2022/09/03,CO,0.0,0.0
27,2022/09/04,CO,0.0,0.0
28,2022/09/05,CO,1.0,0.0
29,2022/09/06,CO,0.0,0.0
30,2022/09/07,CO,1.0,0.0
31,2022/09/08,CO,0.0,0.0
32,2022/09/09,CO,0.0,0.0
33,2022/09/10,CO,0.0,0.0
34,2022/09/11,CO,1.0,0.0
35,2022/09/12,CO,0.0,0.0
36,2022/09/13,CO,1.0,0.0
37,2022/09/14,CO,1.0,0.0
38,2022/09/15,CO,0.0,0.0
39,2022/09/16,CO,0.0,0.0
40,2022/09/17,CO,0.0,0.0
41,2022/09/18,CO,1.0,0.0
42,2022/09/19,CO,0.0,0.0
43,2022/09/20,CO,0.0,0.0
44,2022/09/21,CO,1.0,0.0
45,2022/09/22,CO,2.0,0.0
46,2022/09/23,CO,0.0,0.0
47,2022/09/24,CO,0.0,0.0
48,2022/09/25,CO,1.0,0.0
49,2022/09/26,CO,1.0,0.0
50,2022/09/27,CO,0.0,0.0
51,2022/09/28,CO,0.0,0.0
52,2022/09/29,CO,1.0,0.0
53,2022/09/30,CO,0.0,0.0
54,2022/10/01,CO,0.0,0.0
55,2022/10/02,CO,1.0,0.0
56,2022/10/03,CO,0.0,0.0
57,2022/10/04,CO,0.0,0.0
58,2022/10/05,CO,0.0,0.0
59,2022/10/06,CO,1.0,0.0
60,2022/10/07,CO,0.0,0.0
61,2022/10/08,CO,0.0,1.0
62,2022/10/09,CO,0.0,0.0
63,2022/10/10,CO,0.0,0.0
64,2022/10/11,CO,0.0,0.0
65,2022/10/12,CO,0.0,0.0
66,2022/10/13,CO,0.0,0.0
67,2022/10/14,CO,1.0,0.0
68,2022/10/15,CO,2.0,0.0
69,2022/10/16,CO,2.0,0.0
70,2022/10/17,CO,1.0,0.0
71,2022/10/18,CO,1.0,0.0
72,2022/10/19,CO,1.0,0.0
73,2022/10/20,CO,1.0,0.0
74,2022/10/21,CO,3.0,0.0
75,2022/10/22,CO,5.0,0.0
76,2022/10/23,CO,3.0,0.0
77,2022/10/24,CO,6.0,0.0
78,2022/10/25,CO,4.0,0.0
79,2022/10/26,CO,5.0,0.0
80,2022/10/27,CO,1.0,0.0
81,2022/10/28,CO,4.0,0.0
82,2022/10/29,CO,4.0,0.0
83,2022/10/30,CO,8.0,0.0
84,2022/10/31,CO,9.0,0.0
85,2022/11/01,CO,5.0,0.0
86,2022/11/02,CO,3.0,0.0
87,2022/11/03,CO,4.0,0.0
88,2022/11/04,CO,2.0,0.0
89,2022/11/05,CO,4.0,0.0
90,2022/11/06,CO,5.0,0.0
91,2022/11/07,CO,6.0,0.0
92,2022/11/08,CO,0.0,0.0
93,2022/11/09,CO,3.0,0.0
94,2022/11/10,CO,15.0,0.0
95,2022/11/11,CO,20.0,0.0
96,2022/11/12,CO,9.0,0.0
97,2022/11/13,CO,8.0,0.0
98,2022/11/14,CO,17.0,0.0
99,2022/11/15,CO,13.0,0.0
100,2022/11/16,CO,14.0,0.0
101,2022/11/17,CO,25.0,0.0
102,2022/11/18,CO,17.0,0.0
103,2022/11/19,CO,13.0,0.0
104,2022/11/20,CO,15.0,0.0
105,2022/11/21,CO,18.0,0.0
106,2022/11/22,CO,18.0,0.0
107,2022/11/23,CO,43.0,0.0
108,2022/11/24,CO,20.0,0.0
109,2022/11/25,CO,16.0,0.0
110,2022/11/26,CO,18.0,0.0
111,2022/11/27,CO,24.0,0.0
112,2022/11/28,CO,22.0,0.0
113,2022/11/29,CO,20.0,0.0
114,2022/11/30,CO,23.0,0.0
115,2022/12/01,CO,29.0,0.0
116,2022/12/02,CO,19.0,1.0
117,2022/12/03,CO,27.0,0.0
118,2022/12/04,CO,20.0,0.0
119,2022/12/05,CO,20.0,0.0
120,2022/12/06,CO,25.0,0.0
121,2022/12/07,CO,27.0,0.0
122,2022/12/08,CO,55.0,0.0
123,2022/12/09,CO,20.0,0.0
124,2022/12/10,CO,70.0,0.0
125,2022/12/11,CO,26.0,0.0
126,2022/12/12,CO,23.0,0.0
127,2022/12/13,CO,34.0,0.0
128,2022/12/14,CO,27.0,0.0
129,2022/12/15,CO,49.0,0.0
130,2022/12/16,CO,44.0,0.0
131,2022/12/17,CO,51.0,0.0
132,2022/12/18,CO,27.0,0.0
133,2022/12/19,CO,29.0,0.0
134,2022/12/20,CO,49.0,0.0
135,2022/12/21,CO,88.0,0.0
136,2022/12/22,CO,56.0,0.0
137,2022/12/23,CO,51.0,0.0
138,2022/12/24,CO,42.0,0.0
139,2022/12/25,CO,35.0,0.0
140,2022/12/26,CO,53.0,0.0
141,2022/12/27,CO,50.0,0.0
142,2022/12/28,CO,63.0,0.0
143,2022/12/29,CO,47.0,0.0
144,2022/12/30,CO,39.0,1.0
145,2022/12/31,CO,28.0,0.0
146,2023/01/01,CO,31.0,0.0
147,2023/01/02,CO,27.0,0.0
148,2023/01/03,CO,24.0,0.0
149,2023/01/04,CO,25.0,0.0
150,2023/01/05,CO,13.0,0.0
151,2023/01/06,CO,19.0,0.0
152,2023/01/07,CO,19.0,0.0
153,2023/01/08,CO,19.0,0.0
154,2023/01/09,CO,18.0,0.0
155,2023/01/10,CO,12.0,0.0
156,2023/01/11,CO,8.0,0.0
157,2023/01/12,CO,19.0,0.0
158,2023/01/13,CO,10.0,0.0
159,2023/01/14,CO,13.0,0.0
160,2023/01/15,CO,5.0,0.0
161,2023/01/16,CO,4.0,0.0
162,2023/01/17,CO,6.0,0.0
163,2023/01/18,CO,6.0,0.0
164,2023/01/19,CO,4.0,0.0
165,2023/01/20,CO,9.0,0.0
166,2023/01/21,CO,3.0,0.0
167,2023/01/22,CO,1.0,0.0
168,2023/01/23,CO,4.0,0.0
169,2023/01/24,CO,6.0,0.0
170,2023/01/25,CO,5.0,0.0
171,2023/01/26,CO,6.0,2.0
172,2023/01/27,CO,2.0,0.0
173,2023/01/28,CO,2.0,0.0
174,2023/01/29,CO,5.0,0.0
175,2023/01/30,CO,5.0,0.0
176,2023/01/31,CO,4.0,0.0
177,2023/02/01,CO,5.0,0.0
178,2023/02/02,CO,6.0,0.0
179,2023/02/03,CO,9.0,0.0
180,2023/02/04,CO,4.0,0.0
181,2023/02/05,CO,5.0,0.0
182,2023/02/06,CO,4.0,0.0
183,2023/02/07,CO,2.0,0.0
184,2023/02/08,CO,4.0,0.0
185,2023/02/09,CO,5.0,0.0
186,2023/02/10,CO,3.0,0.0
187,2023/02/11,CO,4.0,0.0
188,2023/02/12,CO,2.0,0.0
189,2023/02/13,CO,5.0,0.0
190,2023/02/14,CO,3.0,0.0
191,2023/02/15,CO,4.0,0.0
192,2023/02/16,CO,1.0,0.0
193,2023/02/17,CO,1.0,0.0
194,2023/02/18,CO,1.0,0.0
195,2023/02/19,CO,1.0,0.0
196,2023/02/20,CO,6.0,0.0
197,2023/02/21,CO,1.0,0.0
198,2023/02/22,CO,1.0,0.0
199,2023/02/23,CO,1.0,0.0
200,2023/02/24,CO,1.0,0.0
201,2023/02/25,CO,2.0,0.0
202,2023/02/26,CO,2.0,0.0
203,2023/02/27,CO,1.0,0.0
204,2023/02/28,CO,4.0,0.0
205,2023/03/01,CO,3.0,0.0
206,2023/03/02,CO,3.0,0.0
207,2023/03/03,CO,4.0,0.0
208,2023/03/04,CO,2.0,0.0
209,2023/03/05,CO,0.0,0.0
210,2023/03/06,CO,2.0,0.0
211,2023/03/07,CO,1.0,0.0
212,2023/03/08,CO,2.0,0.0
213,2023/03/09,CO,1.0,0.0
214,2023/03/10,CO,2.0,0.0
215,2023/03/11,CO,1.0,0.0
216,2023/03/12,CO,2.0,0.0
217,2023/03/13,CO,4.0,0.0
218,2023/03/14,CO,2.0,0.0
219,2023/03/15,CO,1.0,0.0
220,2023/03/16,CO,0.0,0.0
221,2023/03/17,CO,3.0,0.0
222,2023/03/18,CO,0.0,0.0
223,2023/03/19,CO,0.0,0.0
224,2023/03/20,CO,3.0,0.0
225,2023/03/21,CO,3.0,0.0
226,2023/03/22,CO,0.0,0.0
227,2023/03/23,CO,2.0,0.0
228,2023/03/24,CO,2.0,0.0
229,2023/03/25,CO,0.0,0.0
230,2023/03/26,CO,1.0,0.0
231,2023/03/27,CO,2.0,0.0
232,2023/03/28,CO,1.0,0.0
233,2023/03/29,CO,0.0,0.0
234,2023/03/30,CO,2.0,0.0
235,2023/03/31,CO,0.0,0.0
236,2023/04/01,CO,0.0,0.0
237,2023/04/02,CO,1.0,0.0
238,2023/04/03,CO,0.0,0.0
239,2023/04/04,CO,0.0,0.0
240,2023/04/05,CO,2.0,0.0
241,2023/04/06,CO,2.0,0.0
242,2023/04/07,CO,2.0,0.0
243,2023/04/08,CO,0.0,0.0
244,2023/04/09,CO,1.0,0.0
245,2023/04/10,CO,3.0,0.0
246,2023/04/11,CO,2.0,0.0
247,2023/04/12,CO,6.0,0.0
248,2023/04/13,CO,3.0,0.0
249,2023/04/14,CO,2.0,0.0
250,2023/04/15,CO,1.0,0.0
251,2023/04/16,CO,2.0,0.0
252,2023/04/17,CO,1.0,0.0
253,2023/04/18,CO,2.0,0.0
254,2023/04/19,CO,2.0,0.0
255,2023/04/20,CO,2.0,0.0
256,2023/04/21,CO,1.0,0.0
257,2023/04/22,CO,2.0,0.0
258,2023/04/23,CO,0.0,0.0
259,2023/04/24,CO,1.0,0.0
260,2023/04/25,CO,1.0,0.0
261,2023/04/26,CO,1.0,0.0
262,2023/04/27,CO,1.0,0.0
263,2023/04/28,CO,1.0,0.0
264,2023/04/29,CO,4.0,0.0
265,2023/04/30,CO,3.0,0.0
266,2023/05/01,CO,0.0,0.0
267,2023/05/02,CO,1.0,0.0
268,2023/05/03,CO,2.0,0.0
269,2023/05/04,CO,0.0,0.0
270,2023/05/05,CO,0.0,0.0
271,2023/05/06,CO,1.0,0.0
272,2023/05/07,CO,0.0,0.0
273,2023/05/08,CO,1.0,0.0
274,2023/05/09,CO,2.0,0.0
275,2023/05/10,CO,1.0,0.0
276,2023/05/11,CO,1.0,0.0
277,2023/05/12,CO,1.0,0.0
278,2023/05/13,CO,1.0,0.0
279,2023/05/14,CO,1.0,0.0
280,2023/05/15,CO,0.0,0.0
281,2023/05/16,CO,1.0,0.0
282,2023/05/17,CO,1.0,0.0
283,2023/05/18,CO,1.0,0.0
284,2023/05/19,CO,1.0,0.0
285,2023/05/20,CO,4.0,0.0
286,2023/05/21,CO,4.0,0.0
287,2023/05/22,CO,1.0,0.0
288,2023/05/23,CO,1.0,0.0
289,2023/05/24,CO,1.0,0.0
290,2023/05/25,CO,1.0,0.0
291,2023/05/26,CO,1.0,0.0
292,2023/05/27,CO,1.0,0.0
293,2023/05/28,CO,0.0,0.0
294,2023/05/29,CO,2.0,0.0
295,2023/05/30,CO,0.0,0.0
296,2023/05/31,CO,0.0,0.0
297,2023/06/01,CO,1.0,0.0
298,2023/06/02,CO,1.0,0.0
299,2023/06/03,CO,1.0,0.0
300,2023/06/04,CO,0.0,0.0
301,2023/06/05,CO,1.0,0.0
302,2023/06/06,CO,0.0,0.0
303,2023/06/07,CO,0.0,0.0
304,2023/06/08,CO,1.0,0.0
305,2023/06/09,CO,0.0,0.0
306,2023/06/10,CO,1.0,0.0
307,2023/06/11,CO,1.0,0.0
308,2023/06/12,CO,1.0,0.0
309,2023/06/13,CO,0.0,0.0
310,2023/06/14,CO,0.0,0.0
311,2023/06/15,CO,1.0,0.0
312,2023/06/16,CO,2.0,0.0
313,2023/06/17,CO,1.0,0.0
314,2023/06/18,CO,0.0,0.0
315,2023/06/19,CO,0.0,0.0
316,2023/06/20,CO,0.0,0.0
317,2023/06/21,CO,0.0,0.0
318,2023/06/22,CO,2.0,0.0
319,2023/06/23,CO,0.0,0.0
320,2023/06/24,CO,1.0,0.0
321,2023/06/25,CO,0.0,0.0
322,2023/06/26,CO,1.0,0.0
323,2023/06/27,CO,2.0,0.0
324,2023/06/28,CO,2.0,0.0
325,2023/06/29,CO,0.0,0.0
326,2023/06/30,CO,1.0,0.0
327,2023/07/01,CO,1.0,0.0
328,2023/07/02,CO,0.0,0.0
329,2023/07/03,CO,1.0,0.0
330,2023/07/04,CO,2.0,0.0
331,2023/07/05,CO,0.0,0.0
332,2023/07/06,CO,0.0,0.0
333,2023/07/07,CO,0.0,0.0
334,2023/07/08,CO,0.0,0.0
335,2023/07/09,CO,1.0,0.0
