date,0_1,2_4,5_11,12_18,19_49,50_64,65+
08/25/2023,58.44748858447488,0,0,0,0,18031.105071592738,100985.43302720152
08/27/2023,58.44748858447488,0,0,0,0,27262.92965871895,164916.73623015475
08/28/2023,58.44748858447488,0,0,0,0,27262.92965871895,164916.73623015475
08/29/2023,58.44748858447488,0,0,0,0,27262.92965871895,164916.73623015475
08/30/2023,58.44748858447488,0,0,0,0,27262.92965871895,164916.73623015475
08/31/2023,58.44748858447488,0,0,0,0,27262.92965871895,164916.73623015475
09/01/2023,52428.88888888888,0,0,0,0,27262.92965871895,164916.73623015475
09/03/2023,52428.88888888888,0,0,0,0,45791.930890169264,226163.67059463545
09/04/2023,52428.88888888888,0,0,0,0,45791.930890169264,226163.67059463545
09/05/2023,52428.88888888888,0,0,0,0,45791.930890169264,226163.67059463545
09/06/2023,52428.88888888888,0,0,0,0,45791.930890169264,226163.67059463545
09/07/2023,52428.88888888888,0,0,0,0,45791.930890169264,226163.67059463545
09/08/2023,52428.88888888888,0,0,0,0,45791.930890169264,226163.67059463545
09/10/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/11/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/12/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/13/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/14/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/15/2023,52428.88888888888,0,0,0,0,60008.05783030898,275771.25356423244
09/17/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/18/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/19/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/20/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/21/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/22/2023,52428.88888888888,0,0,0,0,71623.65006885745,319394.2038242652
09/24/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/25/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/26/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/27/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/28/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
09/29/2023,52428.88888888888,0,0,0,0,91975.00131308532,392877.7944917156
10/01/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/02/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/03/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/04/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/05/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/06/2023,52428.88888888888,0,0,0,0,117009.81219119494,478417.0947173085
10/08/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/09/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/10/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/11/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/12/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/13/2023,52428.88888888888,0,0,0,0,137510.85519668955,540896.297197474
10/15/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/16/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/17/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/18/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/19/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/20/2023,52428.88888888888,0,0,0,0,134636.94870550936,515009.0401969255
10/22/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/23/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/24/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/25/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/26/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/27/2023,52428.88888888888,0,0,0,0,115150.96476422176,429088.42315070005
10/29/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
10/30/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
10/31/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/01/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/02/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/03/2023,52428.88888888888,0,0,0,0,94209.41403856906,341542.9710184465
11/05/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/06/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/07/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/08/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/09/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/10/2023,52428.88888888888,0,0,0,0,79223.87163982727,280001.5854335081
11/12/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/13/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/14/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/15/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/16/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/17/2023,52428.88888888888,0,0,0,0,67390.45208772292,232103.91082530405
11/19/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/20/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/21/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/22/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/23/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/24/2023,52428.88888888888,0,0,0,0,52363.656108777046,172634.06984498238
11/26/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/27/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/28/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/29/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
11/30/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
12/01/2023,52428.88888888888,0,0,0,0,39054.988178858366,121058.7509374135
12/03/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/04/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/05/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/06/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/07/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/08/2023,52428.88888888888,0,0,0,0,29801.049066094987,86546.74629716952
12/10/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/11/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/12/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/13/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/14/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/15/2023,52428.88888888888,0,0,0,0,25344.23401767944,71927.09027246648
12/17/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/18/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/19/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/20/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/21/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/22/2023,52428.88888888888,0,0,0,0,22892.660058345056,65998.46434451002
12/24/2023,52428.88888888888,0,0,0,0,21686.7410321637,64963.62431852091
12/25/2023,52428.88888888888,0,0,0,0,21686.7410321637,64963.62431852091
12/26/2023,52428.88888888888,0,0,0,0,21686.7410321637,64963.62431852091
12/27/2023,52428.88888888888,0,0,0,0,21686.7410321637,64963.62431852091
12/28/2023,52428.88888888888,0,0,0,0,21686.7410321637,64963.62431852091
12/29/2023,52428.88888888888,0,0,0,0,21686.7410321637,64963.62431852091
12/31/2023,10000.0,0,0,0,0,20984.26093436704,65291.74422093789
01/01/2024,10000.0,0,0,0,0,20984.26093436704,65291.74422093789
01/02/2024,10000.0,0,0,0,0,20984.26093436704,65291.74422093789
01/03/2024,10000.0,0,0,0,0,20984.26093436704,65291.74422093789
01/04/2024,10000.0,0,0,0,0,20984.26093436704,65291.74422093789
01/05/2024,10000.0,0,0,0,0,20984.26093436704,65291.74422093789
01/07/2024,10000.0,0,0,0,0,20147.94808353187,64121.586767167646
01/08/2024,10000.0,0,0,0,0,20147.94808353187,64121.586767167646
01/09/2024,10000.0,0,0,0,0,20147.94808353187,64121.586767167646
01/10/2024,10000.0,0,0,0,0,20147.94808353187,64121.586767167646
01/11/2024,10000.0,0,0,0,0,20147.94808353187,64121.586767167646
01/12/2024,10000.0,0,0,0,0,20147.94808353187,64121.586767167646
01/14/2024,10000.0,0,0,0,0,19083.13768663266,61485.73659890167
01/15/2024,10000.0,0,0,0,0,19083.13768663266,61485.73659890167
01/16/2024,10000.0,0,0,0,0,19083.13768663266,61485.73659890167
01/17/2024,10000.0,0,0,0,0,19083.13768663266,61485.73659890167
01/18/2024,10000.0,0,0,0,0,19083.13768663266,61485.73659890167
01/19/2024,10000.0,0,0,0,0,19083.13768663266,61485.73659890167
01/21/2024,10000.0,0,0,0,0,18230.98269836552,59005.59267557679
01/22/2024,10000.0,0,0,0,0,18230.98269836552,59005.59267557679
01/23/2024,10000.0,0,0,0,0,18230.98269836552,59005.59267557679
01/24/2024,10000.0,0,0,0,0,18230.98269836552,59005.59267557679
01/25/2024,10000.0,0,0,0,0,18230.98269836552,59005.59267557679
01/26/2024,10000.0,0,0,0,0,18230.98269836552,59005.59267557679
01/28/2024,10000.0,0,0,0,0,17884.580246089765,57783.3210346714
01/29/2024,10000.0,0,0,0,0,17884.580246089765,57783.3210346714
01/30/2024,10000.0,0,0,0,0,17884.580246089765,57783.3210346714
01/31/2024,10000.0,0,0,0,0,17884.580246089765,57783.3210346714
02/01/2024,10000.0,0,0,0,0,17884.580246089765,57783.3210346714
02/02/2024,10000.0,0,0,0,0,17884.580246089765,57783.3210346714
02/04/2024,10000.0,0,0,0,0,17509.108594371417,56589.323487805705
02/05/2024,10000.0,0,0,0,0,17509.108594371417,56589.323487805705
02/06/2024,10000.0,0,0,0,0,17509.108594371417,56589.323487805705
02/07/2024,10000.0,0,0,0,0,17509.108594371417,56589.323487805705
02/08/2024,10000.0,0,0,0,0,17509.108594371417,56589.323487805705
02/09/2024,10000.0,0,0,0,0,17509.108594371417,56589.323487805705
02/11/2024,10000.0,0,0,0,0,16199.511965023605,53080.50392860429
02/12/2024,10000.0,0,0,0,0,16199.511965023605,53080.50392860429
02/13/2024,10000.0,0,0,0,0,16199.511965023605,53080.50392860429
02/14/2024,10000.0,0,0,0,0,16199.511965023605,53080.50392860429
02/15/2024,10000.0,0,0,0,0,16199.511965023605,53080.50392860429
02/16/2024,10000.0,0,0,0,0,16199.511965023605,53080.50392860429
02/18/2024,10000.0,0,0,0,0,13733.568706779131,46421.79222598908
02/19/2024,10000.0,0,0,0,0,13733.568706779131,46421.79222598908
02/20/2024,10000.0,0,0,0,0,13733.568706779131,46421.79222598908
02/21/2024,10000.0,0,0,0,0,13733.568706779131,46421.79222598908
02/22/2024,10000.0,0,0,0,0,13733.568706779131,46421.79222598908
02/23/2024,10000.0,0,0,0,0,13733.568706779131,46421.79222598908
02/25/2024,10000.0,0,0,0,0,11427.195036778305,40078.94516462533
02/26/2024,10000.0,0,0,0,0,11427.195036778305,40078.94516462533
02/27/2024,10000.0,0,0,0,0,11427.195036778305,40078.94516462533
02/28/2024,10000.0,0,0,0,0,11427.195036778305,40078.94516462533
02/29/2024,10000.0,0,0,0,0,11427.195036778305,40078.94516462533
03/01/2024,10000.0,0,0,0,0,11427.195036778305,40078.94516462533
03/03/2024,10000.0,0,0,0,0,9785.399163273323,35665.05319870537
03/04/2024,10000.0,0,0,0,0,9785.399163273323,35665.05319870537
03/05/2024,10000.0,0,0,0,0,9785.399163273323,35665.05319870537
03/06/2024,10000.0,0,0,0,0,9785.399163273323,35665.05319870537
03/07/2024,10000.0,0,0,0,0,9785.399163273323,35665.05319870537
03/08/2024,10000.0,0,0,0,0,9785.399163273323,35665.05319870537
03/10/2024,10000.0,0,0,0,0,8680.188605959023,33225.06874277523
03/11/2024,10000.0,0,0,0,0,8680.188605959023,33225.06874277523
03/12/2024,10000.0,0,0,0,0,8680.188605959023,33225.06874277523
03/13/2024,10000.0,0,0,0,0,8680.188605959023,33225.06874277523
03/14/2024,10000.0,0,0,0,0,8680.188605959023,33225.06874277523
03/15/2024,10000.0,0,0,0,0,8680.188605959023,33225.06874277523
03/17/2024,10000.0,0,0,0,0,7366.919897062842,31054.769157007013
03/18/2024,10000.0,0,0,0,0,7366.919897062842,31054.769157007013
03/19/2024,10000.0,0,0,0,0,7366.919897062842,31054.769157007013
03/20/2024,10000.0,0,0,0,0,7366.919897062842,31054.769157007013
03/21/2024,10000.0,0,0,0,0,7366.919897062842,31054.769157007013
03/22/2024,10000.0,0,0,0,0,7366.919897062842,31054.769157007013
03/24/2024,10000.0,0,0,0,0,6526.157384546049,30536.48102314104
03/25/2024,10000.0,0,0,0,0,6526.157384546049,30536.48102314104
03/26/2024,10000.0,0,0,0,0,6526.157384546049,30536.48102314104
03/27/2024,10000.0,0,0,0,0,6526.157384546049,30536.48102314104
03/28/2024,10000.0,0,0,0,0,6526.157384546049,30536.48102314104
03/29/2024,10000.0,0,0,0,0,6526.157384546049,30536.48102314104
03/31/2024,10000.0,0,0,0,0,6149.415153448257,31049.08514728724
04/01/2024,10000.0,0,0,0,0,6149.415153448257,31049.08514728724
04/02/2024,10000.0,0,0,0,0,6149.415153448257,31049.08514728724
04/03/2024,10000.0,0,0,0,0,6149.415153448257,31049.08514728724
04/04/2024,10000.0,0,0,0,0,6149.415153448257,31049.08514728724
04/05/2024,10000.0,0,0,0,0,6149.415153448257,31049.08514728724
04/07/2024,10000.0,0,0,0,0,5958.234023205363,31302.416985741587
04/08/2024,10000.0,0,0,0,0,5958.234023205363,31302.416985741587
04/09/2024,10000.0,0,0,0,0,5958.234023205363,31302.416985741587
04/10/2024,10000.0,0,0,0,0,5958.234023205363,31302.416985741587
04/11/2024,10000.0,0,0,0,0,5958.234023205363,31302.416985741587
04/12/2024,10000.0,0,0,0,0,5958.234023205363,31302.416985741587
04/14/2024,10000.0,0,0,0,0,5083.834978805959,28839.147948298345
04/15/2024,10000.0,0,0,0,0,5083.834978805959,28839.147948298345
04/16/2024,10000.0,0,0,0,0,5083.834978805959,28839.147948298345
04/17/2024,10000.0,0,0,0,0,5083.834978805959,28839.147948298345
04/18/2024,10000.0,0,0,0,0,5083.834978805959,28839.147948298345
04/19/2024,10000.0,0,0,0,0,5083.834978805959,28839.147948298345
04/21/2024,10000.0,0,0,0,0,4139.728657724845,25384.78063562876
04/22/2024,10000.0,0,0,0,0,4139.728657724845,25384.78063562876
04/23/2024,10000.0,0,0,0,0,4139.728657724845,25384.78063562876
04/24/2024,10000.0,0,0,0,0,4139.728657724845,25384.78063562876
04/25/2024,10000.0,0,0,0,0,4139.728657724845,25384.78063562876
04/26/2024,10000.0,0,0,0,0,4139.728657724845,25384.78063562876
04/28/2024,10000.0,0,0,0,0,3756.8402961539578,22896.220550730428
04/29/2024,10000.0,0,0,0,0,3756.8402961539578,22896.220550730428
04/30/2024,10000.0,0,0,0,0,3756.8402961539578,22896.220550730428
